skin,fat,muscle,ijv,cca
0.2008,0.07406666666666667,0.008400000000000005,0.6789823529411765,0.4610823529411765
0.2008,0.07406666666666667,0.008400000000000005,0.6789823529411765,0.3903529411764706
0.2008,0.07406666666666667,0.008400000000000005,0.6789823529411765,0.31962352941176475
0.2008,0.07406666666666667,0.008400000000000005,0.6789823529411765,0.24889411764705888
0.2008,0.07406666666666667,0.008400000000000005,0.6789823529411765,0.178164705882353
0.2008,0.07406666666666667,0.008400000000000005,0.617064705882353,0.744
0.2008,0.07406666666666667,0.008400000000000005,0.617064705882353,0.6732705882352941
0.2008,0.07406666666666667,0.008400000000000005,0.617064705882353,0.6025411764705882
0.2008,0.07406666666666667,0.008400000000000005,0.617064705882353,0.5318117647058824
0.2008,0.07406666666666667,0.008400000000000005,0.617064705882353,0.4610823529411765
0.2008,0.07406666666666667,0.008400000000000005,0.617064705882353,0.3903529411764706
0.2008,0.07406666666666667,0.008400000000000005,0.617064705882353,0.31962352941176475
0.2008,0.07406666666666667,0.008400000000000005,0.617064705882353,0.24889411764705888
0.2008,0.07406666666666667,0.008400000000000005,0.617064705882353,0.178164705882353
0.2008,0.07406666666666667,0.008400000000000005,0.5551470588235294,0.744
0.2008,0.07406666666666667,0.008400000000000005,0.5551470588235294,0.6732705882352941
0.2008,0.07406666666666667,0.008400000000000005,0.5551470588235294,0.6025411764705882
0.2008,0.07406666666666667,0.008400000000000005,0.5551470588235294,0.5318117647058824
0.2008,0.07406666666666667,0.008400000000000005,0.5551470588235294,0.4610823529411765
0.2008,0.07406666666666667,0.008400000000000005,0.5551470588235294,0.3903529411764706
0.2008,0.07406666666666667,0.008400000000000005,0.5551470588235294,0.31962352941176475
0.2008,0.07406666666666667,0.008400000000000005,0.5551470588235294,0.24889411764705888
0.2008,0.07406666666666667,0.008400000000000005,0.5551470588235294,0.178164705882353
0.2008,0.07406666666666667,0.008400000000000005,0.4932294117647059,0.744
0.2008,0.07406666666666667,0.008400000000000005,0.4932294117647059,0.6732705882352941
0.2008,0.07406666666666667,0.008400000000000005,0.4932294117647059,0.6025411764705882
0.2008,0.07406666666666667,0.008400000000000005,0.4932294117647059,0.5318117647058824
0.2008,0.07406666666666667,0.008400000000000005,0.4932294117647059,0.4610823529411765
0.2008,0.07406666666666667,0.008400000000000005,0.4932294117647059,0.3903529411764706
0.2008,0.07406666666666667,0.008400000000000005,0.4932294117647059,0.31962352941176475
0.2008,0.07406666666666667,0.008400000000000005,0.4932294117647059,0.24889411764705888
0.2008,0.07406666666666667,0.008400000000000005,0.4932294117647059,0.178164705882353
0.2008,0.07406666666666667,0.008400000000000005,0.43131176470588234,0.744
0.2008,0.07406666666666667,0.008400000000000005,0.43131176470588234,0.6732705882352941
0.2008,0.07406666666666667,0.008400000000000005,0.43131176470588234,0.6025411764705882
0.2008,0.07406666666666667,0.008400000000000005,0.43131176470588234,0.5318117647058824
0.2008,0.07406666666666667,0.008400000000000005,0.43131176470588234,0.4610823529411765
0.2008,0.07406666666666667,0.008400000000000005,0.43131176470588234,0.3903529411764706
0.2008,0.07406666666666667,0.008400000000000005,0.43131176470588234,0.31962352941176475
0.2008,0.07406666666666667,0.008400000000000005,0.43131176470588234,0.24889411764705888
0.2008,0.07406666666666667,0.008400000000000005,0.43131176470588234,0.178164705882353
0.2008,0.07406666666666667,0.008400000000000005,0.3693941176470588,0.744
0.2008,0.07406666666666667,0.008400000000000005,0.3693941176470588,0.6732705882352941
0.2008,0.07406666666666667,0.008400000000000005,0.3693941176470588,0.6025411764705882
0.2008,0.07406666666666667,0.008400000000000005,0.3693941176470588,0.5318117647058824
0.2008,0.07406666666666667,0.008400000000000005,0.3693941176470588,0.4610823529411765
0.2008,0.07406666666666667,0.008400000000000005,0.3693941176470588,0.3903529411764706
0.2008,0.07406666666666667,0.008400000000000005,0.3693941176470588,0.31962352941176475
0.2008,0.07406666666666667,0.008400000000000005,0.3693941176470588,0.24889411764705888
0.2008,0.07406666666666667,0.008400000000000005,0.3693941176470588,0.178164705882353
0.2008,0.07406666666666667,0.008400000000000005,0.3074764705882353,0.744
0.2008,0.07406666666666667,0.008400000000000005,0.3074764705882353,0.6732705882352941
0.2008,0.07406666666666667,0.008400000000000005,0.3074764705882353,0.6025411764705882
0.2008,0.07406666666666667,0.008400000000000005,0.3074764705882353,0.5318117647058824
0.2008,0.07406666666666667,0.008400000000000005,0.3074764705882353,0.4610823529411765
0.2008,0.07406666666666667,0.008400000000000005,0.3074764705882353,0.3903529411764706
0.2008,0.07406666666666667,0.008400000000000005,0.3074764705882353,0.31962352941176475
0.2008,0.07406666666666667,0.008400000000000005,0.3074764705882353,0.24889411764705888
0.2008,0.07406666666666667,0.008400000000000005,0.3074764705882353,0.178164705882353
0.2008,0.07406666666666667,0.008400000000000005,0.24555882352941177,0.744
0.2008,0.07406666666666667,0.008400000000000005,0.24555882352941177,0.6732705882352941
0.2008,0.07406666666666667,0.008400000000000005,0.24555882352941177,0.6025411764705882
0.2008,0.07406666666666667,0.008400000000000005,0.24555882352941177,0.5318117647058824
0.2008,0.07406666666666667,0.008400000000000005,0.24555882352941177,0.4610823529411765
0.2008,0.07406666666666667,0.008400000000000005,0.24555882352941177,0.3903529411764706
0.2008,0.07406666666666667,0.008400000000000005,0.24555882352941177,0.31962352941176475
0.2008,0.07406666666666667,0.008400000000000005,0.24555882352941177,0.24889411764705888
0.2008,0.07406666666666667,0.008400000000000005,0.24555882352941177,0.178164705882353
0.2008,0.0476,0.054000000000000006,0.7409,0.744
0.2008,0.0476,0.054000000000000006,0.7409,0.6732705882352941
0.2008,0.0476,0.054000000000000006,0.7409,0.6025411764705882
0.2008,0.0476,0.054000000000000006,0.7409,0.5318117647058824
0.2008,0.0476,0.054000000000000006,0.7409,0.4610823529411765
0.2008,0.0476,0.054000000000000006,0.7409,0.3903529411764706
0.2008,0.0476,0.054000000000000006,0.7409,0.31962352941176475
0.2008,0.0476,0.054000000000000006,0.7409,0.24889411764705888
0.2008,0.0476,0.054000000000000006,0.7409,0.178164705882353
0.2008,0.0476,0.054000000000000006,0.6789823529411765,0.744
0.2008,0.0476,0.054000000000000006,0.6789823529411765,0.6732705882352941
0.2008,0.0476,0.054000000000000006,0.6789823529411765,0.6025411764705882
0.2008,0.0476,0.054000000000000006,0.6789823529411765,0.5318117647058824
0.2008,0.0476,0.054000000000000006,0.6789823529411765,0.4610823529411765
0.2008,0.0476,0.054000000000000006,0.6789823529411765,0.3903529411764706
0.2008,0.0476,0.054000000000000006,0.6789823529411765,0.31962352941176475
0.2008,0.0476,0.054000000000000006,0.6789823529411765,0.24889411764705888
0.2008,0.0476,0.054000000000000006,0.6789823529411765,0.178164705882353
0.2008,0.0476,0.054000000000000006,0.617064705882353,0.744
0.2008,0.0476,0.054000000000000006,0.617064705882353,0.6732705882352941
0.2008,0.0476,0.054000000000000006,0.617064705882353,0.6025411764705882
0.2008,0.0476,0.054000000000000006,0.617064705882353,0.5318117647058824
0.2008,0.0476,0.054000000000000006,0.617064705882353,0.4610823529411765
0.2008,0.0476,0.054000000000000006,0.617064705882353,0.3903529411764706
0.2008,0.0476,0.054000000000000006,0.617064705882353,0.31962352941176475
0.2008,0.0476,0.054000000000000006,0.617064705882353,0.24889411764705888
0.2008,0.0476,0.054000000000000006,0.617064705882353,0.178164705882353
0.2008,0.0476,0.054000000000000006,0.5551470588235294,0.744
0.2008,0.0476,0.054000000000000006,0.5551470588235294,0.6732705882352941
0.2008,0.0476,0.054000000000000006,0.5551470588235294,0.6025411764705882
0.2008,0.0476,0.054000000000000006,0.5551470588235294,0.5318117647058824
0.2008,0.0476,0.054000000000000006,0.5551470588235294,0.4610823529411765
0.2008,0.0476,0.054000000000000006,0.5551470588235294,0.3903529411764706
0.2008,0.0476,0.054000000000000006,0.5551470588235294,0.31962352941176475
0.2008,0.0476,0.054000000000000006,0.5551470588235294,0.24889411764705888
0.2008,0.0476,0.054000000000000006,0.5551470588235294,0.178164705882353
0.2008,0.0476,0.054000000000000006,0.4932294117647059,0.744
0.2008,0.0476,0.054000000000000006,0.4932294117647059,0.6732705882352941
0.2008,0.0476,0.054000000000000006,0.4932294117647059,0.6025411764705882
0.2008,0.0476,0.054000000000000006,0.4932294117647059,0.5318117647058824
0.2008,0.0476,0.054000000000000006,0.4932294117647059,0.4610823529411765
0.2008,0.0476,0.054000000000000006,0.4932294117647059,0.3903529411764706
0.2008,0.0476,0.054000000000000006,0.4932294117647059,0.31962352941176475
0.2008,0.0476,0.054000000000000006,0.4932294117647059,0.24889411764705888
0.2008,0.0476,0.054000000000000006,0.4932294117647059,0.178164705882353
0.2008,0.0476,0.054000000000000006,0.43131176470588234,0.744
0.2008,0.0476,0.054000000000000006,0.43131176470588234,0.6732705882352941
0.2008,0.0476,0.054000000000000006,0.43131176470588234,0.6025411764705882
0.2008,0.0476,0.054000000000000006,0.43131176470588234,0.5318117647058824
0.2008,0.0476,0.054000000000000006,0.43131176470588234,0.4610823529411765
0.2008,0.0476,0.054000000000000006,0.43131176470588234,0.3903529411764706
0.2008,0.0476,0.054000000000000006,0.43131176470588234,0.31962352941176475
0.2008,0.0476,0.054000000000000006,0.43131176470588234,0.24889411764705888
0.2008,0.0476,0.054000000000000006,0.43131176470588234,0.178164705882353
0.2008,0.0476,0.054000000000000006,0.3693941176470588,0.744
0.2008,0.0476,0.054000000000000006,0.3693941176470588,0.6732705882352941
0.2008,0.0476,0.054000000000000006,0.3693941176470588,0.6025411764705882
0.2008,0.0476,0.054000000000000006,0.3693941176470588,0.5318117647058824
0.2008,0.0476,0.054000000000000006,0.3693941176470588,0.4610823529411765
0.2008,0.0476,0.054000000000000006,0.3693941176470588,0.3903529411764706
0.2008,0.0476,0.054000000000000006,0.3693941176470588,0.31962352941176475
0.2008,0.0476,0.054000000000000006,0.3693941176470588,0.24889411764705888
0.2008,0.0476,0.054000000000000006,0.3693941176470588,0.178164705882353
0.2008,0.0476,0.054000000000000006,0.3074764705882353,0.744
0.2008,0.0476,0.054000000000000006,0.3074764705882353,0.6732705882352941
0.2008,0.0476,0.054000000000000006,0.3074764705882353,0.6025411764705882
0.2008,0.0476,0.054000000000000006,0.3074764705882353,0.5318117647058824
0.2008,0.0476,0.054000000000000006,0.3074764705882353,0.4610823529411765
0.2008,0.0476,0.054000000000000006,0.3074764705882353,0.3903529411764706
0.2008,0.0476,0.054000000000000006,0.3074764705882353,0.31962352941176475
0.2008,0.0476,0.054000000000000006,0.3074764705882353,0.24889411764705888
0.2008,0.0476,0.054000000000000006,0.3074764705882353,0.178164705882353
0.2008,0.0476,0.054000000000000006,0.24555882352941177,0.744
0.2008,0.0476,0.054000000000000006,0.24555882352941177,0.6732705882352941
0.2008,0.0476,0.054000000000000006,0.24555882352941177,0.6025411764705882
0.2008,0.0476,0.054000000000000006,0.24555882352941177,0.5318117647058824
0.2008,0.0476,0.054000000000000006,0.24555882352941177,0.4610823529411765
0.2008,0.0476,0.054000000000000006,0.24555882352941177,0.3903529411764706
0.2008,0.0476,0.054000000000000006,0.24555882352941177,0.31962352941176475
0.2008,0.0476,0.054000000000000006,0.24555882352941177,0.24889411764705888
0.2008,0.0476,0.054000000000000006,0.24555882352941177,0.178164705882353
0.2008,0.0476,0.046400000000000004,0.7409,0.744
0.2008,0.0476,0.046400000000000004,0.7409,0.6732705882352941
0.2008,0.0476,0.046400000000000004,0.7409,0.6025411764705882
0.2008,0.0476,0.046400000000000004,0.7409,0.5318117647058824
0.2008,0.0476,0.046400000000000004,0.7409,0.4610823529411765
0.2008,0.0476,0.046400000000000004,0.7409,0.3903529411764706
0.2008,0.0476,0.046400000000000004,0.7409,0.31962352941176475
0.2008,0.0476,0.046400000000000004,0.7409,0.24889411764705888
0.2008,0.0476,0.046400000000000004,0.7409,0.178164705882353
0.2008,0.0476,0.046400000000000004,0.6789823529411765,0.744
0.2008,0.0476,0.046400000000000004,0.6789823529411765,0.6732705882352941
0.2008,0.0476,0.046400000000000004,0.6789823529411765,0.6025411764705882
0.2008,0.0476,0.046400000000000004,0.6789823529411765,0.5318117647058824
0.2008,0.0476,0.046400000000000004,0.6789823529411765,0.4610823529411765
0.2008,0.0476,0.046400000000000004,0.6789823529411765,0.3903529411764706
0.2008,0.0476,0.046400000000000004,0.6789823529411765,0.31962352941176475
0.2008,0.0476,0.046400000000000004,0.6789823529411765,0.24889411764705888
0.2008,0.0476,0.046400000000000004,0.6789823529411765,0.178164705882353
0.2008,0.0476,0.046400000000000004,0.617064705882353,0.744
0.2008,0.0476,0.046400000000000004,0.617064705882353,0.6732705882352941
0.2008,0.0476,0.046400000000000004,0.617064705882353,0.6025411764705882
0.2008,0.0476,0.046400000000000004,0.617064705882353,0.5318117647058824
0.2008,0.0476,0.046400000000000004,0.617064705882353,0.4610823529411765
0.2008,0.0476,0.046400000000000004,0.617064705882353,0.3903529411764706
0.2008,0.0476,0.046400000000000004,0.617064705882353,0.31962352941176475
0.2008,0.0476,0.046400000000000004,0.617064705882353,0.24889411764705888
0.2008,0.0476,0.046400000000000004,0.617064705882353,0.178164705882353
0.2008,0.0476,0.046400000000000004,0.5551470588235294,0.744
0.2008,0.0476,0.046400000000000004,0.5551470588235294,0.6732705882352941
0.2008,0.0476,0.046400000000000004,0.5551470588235294,0.6025411764705882
0.2008,0.0476,0.046400000000000004,0.5551470588235294,0.5318117647058824
0.2008,0.0476,0.046400000000000004,0.5551470588235294,0.4610823529411765
0.2008,0.0476,0.046400000000000004,0.5551470588235294,0.3903529411764706
0.2008,0.0476,0.046400000000000004,0.5551470588235294,0.31962352941176475
0.2008,0.0476,0.046400000000000004,0.5551470588235294,0.24889411764705888
0.2008,0.0476,0.046400000000000004,0.5551470588235294,0.178164705882353
0.2008,0.0476,0.046400000000000004,0.4932294117647059,0.744
0.2008,0.0476,0.046400000000000004,0.4932294117647059,0.6732705882352941
0.2008,0.0476,0.046400000000000004,0.4932294117647059,0.6025411764705882
0.2008,0.0476,0.046400000000000004,0.4932294117647059,0.5318117647058824
0.2008,0.0476,0.046400000000000004,0.4932294117647059,0.4610823529411765
0.2008,0.0476,0.046400000000000004,0.4932294117647059,0.3903529411764706
0.2008,0.0476,0.046400000000000004,0.4932294117647059,0.31962352941176475
0.2008,0.0476,0.046400000000000004,0.4932294117647059,0.24889411764705888
0.2008,0.0476,0.046400000000000004,0.4932294117647059,0.178164705882353
0.2008,0.0476,0.046400000000000004,0.43131176470588234,0.744
0.2008,0.0476,0.046400000000000004,0.43131176470588234,0.6732705882352941
0.2008,0.0476,0.046400000000000004,0.43131176470588234,0.6025411764705882
0.2008,0.0476,0.046400000000000004,0.43131176470588234,0.5318117647058824
0.2008,0.0476,0.046400000000000004,0.43131176470588234,0.4610823529411765
0.2008,0.0476,0.046400000000000004,0.43131176470588234,0.3903529411764706
0.2008,0.0476,0.046400000000000004,0.43131176470588234,0.31962352941176475
0.2008,0.0476,0.046400000000000004,0.43131176470588234,0.24889411764705888
0.2008,0.0476,0.046400000000000004,0.43131176470588234,0.178164705882353
0.2008,0.0476,0.046400000000000004,0.3693941176470588,0.744
0.2008,0.0476,0.046400000000000004,0.3693941176470588,0.6732705882352941
0.2008,0.0476,0.046400000000000004,0.3693941176470588,0.6025411764705882
0.2008,0.0476,0.046400000000000004,0.3693941176470588,0.5318117647058824
0.2008,0.0476,0.046400000000000004,0.3693941176470588,0.4610823529411765
0.2008,0.0476,0.046400000000000004,0.3693941176470588,0.3903529411764706
0.2008,0.0476,0.046400000000000004,0.3693941176470588,0.31962352941176475
0.2008,0.0476,0.046400000000000004,0.3693941176470588,0.24889411764705888
0.2008,0.0476,0.046400000000000004,0.3693941176470588,0.178164705882353
0.2008,0.0476,0.046400000000000004,0.3074764705882353,0.744
0.2008,0.0476,0.046400000000000004,0.3074764705882353,0.6732705882352941
0.2008,0.0476,0.046400000000000004,0.3074764705882353,0.6025411764705882
0.2008,0.0476,0.046400000000000004,0.3074764705882353,0.5318117647058824
0.2008,0.0476,0.046400000000000004,0.3074764705882353,0.4610823529411765
0.2008,0.0476,0.046400000000000004,0.3074764705882353,0.3903529411764706
0.2008,0.0476,0.046400000000000004,0.3074764705882353,0.31962352941176475
0.2008,0.0476,0.046400000000000004,0.3074764705882353,0.24889411764705888
0.2008,0.0476,0.046400000000000004,0.3074764705882353,0.178164705882353
0.2008,0.0476,0.046400000000000004,0.24555882352941177,0.744
0.2008,0.0476,0.046400000000000004,0.24555882352941177,0.6732705882352941
0.2008,0.0476,0.046400000000000004,0.24555882352941177,0.6025411764705882
0.2008,0.0476,0.046400000000000004,0.24555882352941177,0.5318117647058824
0.2008,0.0476,0.046400000000000004,0.24555882352941177,0.4610823529411765
0.2008,0.0476,0.046400000000000004,0.24555882352941177,0.3903529411764706
0.2008,0.0476,0.046400000000000004,0.24555882352941177,0.31962352941176475
0.2008,0.0476,0.046400000000000004,0.24555882352941177,0.24889411764705888
0.2008,0.0476,0.046400000000000004,0.24555882352941177,0.178164705882353
0.2008,0.0476,0.0388,0.7409,0.744
0.2008,0.0476,0.0388,0.7409,0.6732705882352941
0.2008,0.0476,0.0388,0.7409,0.6025411764705882
0.2008,0.0476,0.0388,0.7409,0.5318117647058824
0.2008,0.0476,0.0388,0.7409,0.4610823529411765
0.2008,0.0476,0.0388,0.7409,0.3903529411764706
0.2008,0.0476,0.0388,0.7409,0.31962352941176475
0.2008,0.0476,0.0388,0.7409,0.24889411764705888
0.2008,0.0476,0.0388,0.7409,0.178164705882353
0.2008,0.0476,0.0388,0.6789823529411765,0.744
0.2008,0.0476,0.0388,0.6789823529411765,0.6732705882352941
0.2008,0.0476,0.0388,0.6789823529411765,0.6025411764705882
0.2008,0.0476,0.0388,0.6789823529411765,0.5318117647058824
0.2008,0.0476,0.0388,0.6789823529411765,0.4610823529411765
0.2008,0.0476,0.0388,0.6789823529411765,0.3903529411764706
0.2008,0.0476,0.0388,0.6789823529411765,0.31962352941176475
0.2008,0.0476,0.0388,0.6789823529411765,0.24889411764705888
0.2008,0.0476,0.0388,0.6789823529411765,0.178164705882353
0.2008,0.0476,0.0388,0.617064705882353,0.744
0.2008,0.0476,0.0388,0.617064705882353,0.6732705882352941
0.2008,0.0476,0.0388,0.617064705882353,0.6025411764705882
0.2008,0.0476,0.0388,0.617064705882353,0.5318117647058824
0.2008,0.0476,0.0388,0.617064705882353,0.4610823529411765
0.2008,0.0476,0.0388,0.617064705882353,0.3903529411764706
0.2008,0.0476,0.0388,0.617064705882353,0.31962352941176475
0.2008,0.0476,0.0388,0.617064705882353,0.24889411764705888
0.2008,0.0476,0.0388,0.617064705882353,0.178164705882353
0.2008,0.0476,0.0388,0.5551470588235294,0.744
0.2008,0.0476,0.0388,0.5551470588235294,0.6732705882352941
0.2008,0.0476,0.0388,0.5551470588235294,0.6025411764705882
0.2008,0.0476,0.0388,0.5551470588235294,0.5318117647058824
0.2008,0.0476,0.0388,0.5551470588235294,0.4610823529411765
0.2008,0.0476,0.0388,0.5551470588235294,0.3903529411764706
0.2008,0.0476,0.0388,0.5551470588235294,0.31962352941176475
0.2008,0.0476,0.0388,0.5551470588235294,0.24889411764705888
0.2008,0.0476,0.0388,0.5551470588235294,0.178164705882353
0.2008,0.0476,0.0388,0.4932294117647059,0.744
0.2008,0.0476,0.0388,0.4932294117647059,0.6732705882352941
0.2008,0.0476,0.0388,0.4932294117647059,0.6025411764705882
0.2008,0.0476,0.0388,0.4932294117647059,0.5318117647058824
0.2008,0.0476,0.0388,0.4932294117647059,0.4610823529411765
0.2008,0.0476,0.0388,0.4932294117647059,0.3903529411764706
0.2008,0.0476,0.0388,0.4932294117647059,0.31962352941176475
0.2008,0.0476,0.0388,0.4932294117647059,0.24889411764705888
0.2008,0.0476,0.0388,0.4932294117647059,0.178164705882353
0.2008,0.0476,0.0388,0.43131176470588234,0.744
0.2008,0.0476,0.0388,0.43131176470588234,0.6732705882352941
0.2008,0.0476,0.0388,0.43131176470588234,0.6025411764705882
0.2008,0.0476,0.0388,0.43131176470588234,0.5318117647058824
0.2008,0.0476,0.0388,0.43131176470588234,0.4610823529411765
0.2008,0.0476,0.0388,0.43131176470588234,0.3903529411764706
0.2008,0.0476,0.0388,0.43131176470588234,0.31962352941176475
0.2008,0.0476,0.0388,0.43131176470588234,0.24889411764705888
0.2008,0.0476,0.0388,0.43131176470588234,0.178164705882353
0.2008,0.0476,0.0388,0.3693941176470588,0.744
0.2008,0.0476,0.0388,0.3693941176470588,0.6732705882352941
0.2008,0.0476,0.0388,0.3693941176470588,0.6025411764705882
0.2008,0.0476,0.0388,0.3693941176470588,0.5318117647058824
0.2008,0.0476,0.0388,0.3693941176470588,0.4610823529411765
0.2008,0.0476,0.0388,0.3693941176470588,0.3903529411764706
0.2008,0.0476,0.0388,0.3693941176470588,0.31962352941176475
0.2008,0.0476,0.0388,0.3693941176470588,0.24889411764705888
0.2008,0.0476,0.0388,0.3693941176470588,0.178164705882353
0.2008,0.0476,0.0388,0.3074764705882353,0.744
0.2008,0.0476,0.0388,0.3074764705882353,0.6732705882352941
0.2008,0.0476,0.0388,0.3074764705882353,0.6025411764705882
0.2008,0.0476,0.0388,0.3074764705882353,0.5318117647058824
0.2008,0.0476,0.0388,0.3074764705882353,0.4610823529411765
0.2008,0.0476,0.0388,0.3074764705882353,0.3903529411764706
0.2008,0.0476,0.0388,0.3074764705882353,0.31962352941176475
0.2008,0.0476,0.0388,0.3074764705882353,0.24889411764705888
0.2008,0.0476,0.0388,0.3074764705882353,0.178164705882353
0.2008,0.0476,0.0388,0.24555882352941177,0.744
0.2008,0.0476,0.0388,0.24555882352941177,0.6732705882352941
0.2008,0.0476,0.0388,0.24555882352941177,0.6025411764705882
0.2008,0.0476,0.0388,0.24555882352941177,0.5318117647058824
0.2008,0.0476,0.0388,0.24555882352941177,0.4610823529411765
0.2008,0.0476,0.0388,0.24555882352941177,0.3903529411764706
0.2008,0.0476,0.0388,0.24555882352941177,0.31962352941176475
0.2008,0.0476,0.0388,0.24555882352941177,0.24889411764705888
0.2008,0.0476,0.0388,0.24555882352941177,0.178164705882353
0.2008,0.0476,0.031200000000000006,0.7409,0.744
0.2008,0.0476,0.031200000000000006,0.7409,0.6732705882352941
0.2008,0.0476,0.031200000000000006,0.7409,0.6025411764705882
0.2008,0.0476,0.031200000000000006,0.7409,0.5318117647058824
0.2008,0.0476,0.031200000000000006,0.7409,0.4610823529411765
0.2008,0.0476,0.031200000000000006,0.7409,0.3903529411764706
0.2008,0.0476,0.031200000000000006,0.7409,0.31962352941176475
0.2008,0.0476,0.031200000000000006,0.7409,0.24889411764705888
0.2008,0.0476,0.031200000000000006,0.7409,0.178164705882353
0.2008,0.0476,0.031200000000000006,0.6789823529411765,0.744
0.2008,0.0476,0.031200000000000006,0.6789823529411765,0.6732705882352941
0.2008,0.0476,0.031200000000000006,0.6789823529411765,0.6025411764705882
0.2008,0.0476,0.031200000000000006,0.6789823529411765,0.5318117647058824
0.2008,0.0476,0.031200000000000006,0.6789823529411765,0.4610823529411765
0.2008,0.0476,0.031200000000000006,0.6789823529411765,0.3903529411764706
0.2008,0.0476,0.031200000000000006,0.6789823529411765,0.31962352941176475
0.2008,0.0476,0.031200000000000006,0.6789823529411765,0.24889411764705888
0.2008,0.0476,0.031200000000000006,0.6789823529411765,0.178164705882353
0.2008,0.0476,0.031200000000000006,0.617064705882353,0.744
0.2008,0.0476,0.031200000000000006,0.617064705882353,0.6732705882352941
0.2008,0.0476,0.031200000000000006,0.617064705882353,0.6025411764705882
0.2008,0.0476,0.031200000000000006,0.617064705882353,0.5318117647058824
0.2008,0.0476,0.031200000000000006,0.617064705882353,0.4610823529411765
0.2008,0.0476,0.031200000000000006,0.617064705882353,0.3903529411764706
0.2008,0.0476,0.031200000000000006,0.617064705882353,0.31962352941176475
0.2008,0.0476,0.031200000000000006,0.617064705882353,0.24889411764705888
0.2008,0.0476,0.031200000000000006,0.617064705882353,0.178164705882353
0.2008,0.0476,0.031200000000000006,0.5551470588235294,0.744
0.2008,0.0476,0.031200000000000006,0.5551470588235294,0.6732705882352941
0.2008,0.0476,0.031200000000000006,0.5551470588235294,0.6025411764705882
0.2008,0.0476,0.031200000000000006,0.5551470588235294,0.5318117647058824
0.2008,0.0476,0.031200000000000006,0.5551470588235294,0.4610823529411765
0.2008,0.0476,0.031200000000000006,0.5551470588235294,0.3903529411764706
0.2008,0.0476,0.031200000000000006,0.5551470588235294,0.31962352941176475
0.2008,0.0476,0.031200000000000006,0.5551470588235294,0.24889411764705888
0.2008,0.0476,0.031200000000000006,0.5551470588235294,0.178164705882353
0.2008,0.0476,0.031200000000000006,0.4932294117647059,0.744
0.2008,0.0476,0.031200000000000006,0.4932294117647059,0.6732705882352941
0.2008,0.0476,0.031200000000000006,0.4932294117647059,0.6025411764705882
0.2008,0.0476,0.031200000000000006,0.4932294117647059,0.5318117647058824
0.2008,0.0476,0.031200000000000006,0.4932294117647059,0.4610823529411765
0.2008,0.0476,0.031200000000000006,0.4932294117647059,0.3903529411764706
0.2008,0.0476,0.031200000000000006,0.4932294117647059,0.31962352941176475
0.2008,0.0476,0.031200000000000006,0.4932294117647059,0.24889411764705888
0.2008,0.0476,0.031200000000000006,0.4932294117647059,0.178164705882353
0.2008,0.0476,0.031200000000000006,0.43131176470588234,0.744
0.2008,0.0476,0.031200000000000006,0.43131176470588234,0.6732705882352941
0.2008,0.0476,0.031200000000000006,0.43131176470588234,0.6025411764705882
0.2008,0.0476,0.031200000000000006,0.43131176470588234,0.5318117647058824
0.2008,0.0476,0.031200000000000006,0.43131176470588234,0.4610823529411765
0.2008,0.0476,0.031200000000000006,0.43131176470588234,0.3903529411764706
0.2008,0.0476,0.031200000000000006,0.43131176470588234,0.31962352941176475
0.2008,0.0476,0.031200000000000006,0.43131176470588234,0.24889411764705888
0.2008,0.0476,0.031200000000000006,0.43131176470588234,0.178164705882353
0.2008,0.0476,0.031200000000000006,0.3693941176470588,0.744
0.2008,0.0476,0.031200000000000006,0.3693941176470588,0.6732705882352941
0.2008,0.0476,0.031200000000000006,0.3693941176470588,0.6025411764705882
0.2008,0.0476,0.031200000000000006,0.3693941176470588,0.5318117647058824
0.2008,0.0476,0.031200000000000006,0.3693941176470588,0.4610823529411765
0.2008,0.0476,0.031200000000000006,0.3693941176470588,0.3903529411764706
0.2008,0.0476,0.031200000000000006,0.3693941176470588,0.31962352941176475
0.2008,0.0476,0.031200000000000006,0.3693941176470588,0.24889411764705888
0.2008,0.0476,0.031200000000000006,0.3693941176470588,0.178164705882353
0.2008,0.0476,0.031200000000000006,0.3074764705882353,0.744
0.2008,0.0476,0.031200000000000006,0.3074764705882353,0.6732705882352941
0.2008,0.0476,0.031200000000000006,0.3074764705882353,0.6025411764705882
0.2008,0.0476,0.031200000000000006,0.3074764705882353,0.5318117647058824
0.2008,0.0476,0.031200000000000006,0.3074764705882353,0.4610823529411765
0.2008,0.0476,0.031200000000000006,0.3074764705882353,0.3903529411764706
0.2008,0.0476,0.031200000000000006,0.3074764705882353,0.31962352941176475
0.2008,0.0476,0.031200000000000006,0.3074764705882353,0.24889411764705888
0.2008,0.0476,0.031200000000000006,0.3074764705882353,0.178164705882353
0.2008,0.0476,0.031200000000000006,0.24555882352941177,0.744
0.2008,0.0476,0.031200000000000006,0.24555882352941177,0.6732705882352941
0.2008,0.0476,0.031200000000000006,0.24555882352941177,0.6025411764705882
0.2008,0.0476,0.031200000000000006,0.24555882352941177,0.5318117647058824
0.2008,0.0476,0.031200000000000006,0.24555882352941177,0.4610823529411765
0.2008,0.0476,0.031200000000000006,0.24555882352941177,0.3903529411764706
0.2008,0.0476,0.031200000000000006,0.24555882352941177,0.31962352941176475
0.2008,0.0476,0.031200000000000006,0.24555882352941177,0.24889411764705888
